Time, CommittedBytes, InitialBytes, MaxBytes, Used
10:45:14, 671023104, 134217728, 1431699456, 516173112, 670892032, 184110856, 486781176, 72, 33370112, 301, 45, 75, 10, 3,
10:45:30, 670892032, 134217728, 1431699456, 481421384, 670892032, 173340176, 497551856, 74, 24354816, 301, 45, 75, 10, 2,
10:45:45, 670892032, 134217728, 1431699456, 506714104, 670892032, 188019296, 482872736, 71, 14958592, 301, 45, 75, 10, 4,
10:46:00, 670957568, 134217728, 1431699456, 491000672, 670957568, 163804240, 507153328, 75, 15646720, 301, 45, 75, 10, 3,
10:46:16, 670892032, 134217728, 1431699456, 510704008, 670892032, 189974544, 480917488, 71, 36237312, 301, 45, 75, 10, 3,
10:46:31, 670892032, 134217728, 1431699456, 487533488, 670892032, 172995488, 497896544, 74, 27254784, 301, 45, 75, 10, 4,
10:46:46, 670892032, 134217728, 1431699456, 507438040, 670892032, 154025048, 516866984, 77, 17985536, 301, 45, 75, 10, 3,
10:47:01, 670957568, 134217728, 1431699456, 480615384, 670957568, 177032104, 493925464, 73, 15544320, 301, 45, 75, 10, 3,
10:47:17, 670826496, 134217728, 1431699456, 506459424, 670957568, 193541264, 477416304, 71, 16072704, 301, 45, 75, 10, 3,
10:47:32, 670957568, 134217728, 1431699456, 491070056, 670957568, 163803872, 507153696, 75, 30027776, 301, 45, 75, 10, 4,
10:47:48, 670957568, 134217728, 1431699456, 506490936, 670892032, 188897592, 481994440, 71, 21139456, 301, 45, 75, 10, 3,
10:48:04, 670957568, 134217728, 1431699456, 508196288, 670957568, 190694056, 480263512, 71, 15634432, 301, 45, 75, 10, 4,
10:48:19, 670957568, 134217728, 1431699456, 488306088, 670957568, 167858808, 503098760, 74, 16027648, 301, 45, 75, 10, 3,
10:48:35, 670957568, 134217728, 1431699456, 496534760, 670957568, 159283520, 511674048, 76, 33943552, 301, 45, 75, 10, 4,
10:48:50, 670957568, 134217728, 1431699456, 504998848, 670826496, 174733960, 496092536, 73, 24928256, 301, 45, 75, 10, 4,
10:49:06, 670957568, 134217728, 1431699456, 491754336, 670957568, 167596480, 503361088, 75, 15151104, 301, 45, 75, 10, 3,
10:49:22, 670892032, 134217728, 1431699456, 501328928, 670957568, 194128240, 476829328, 71, 15966208, 301, 45, 75, 10, 4,
10:49:38, 670957568, 134217728, 1431699456, 518729304, 670826496, 155679736, 515146760, 76, 36835328, 301, 45, 75, 10, 4,
10:49:55, 670957568, 134217728, 1431699456, 507507448, 670957568, 190819088, 480138480, 71, 26812416, 301, 45, 75, 10, 3,
10:50:11, 670957568, 134217728, 1431699456, 511846328, 670957568, 190897304, 480060264, 71, 17924096, 301, 45, 75, 10, 3,
10:50:26, 670957568, 134217728, 1431699456, 509493088, 670957568, 190293744, 480663824, 71, 15609856, 301, 45, 75, 10, 3,
10:50:41, 671023104, 134217728, 1431699456, 516353504, 670957568, 187957328, 483000240, 71, 16551936, 301, 45, 75, 10, 3,
10:50:57, 670957568, 134217728, 1431699456, 518684424, 670892032, 181468664, 489423368, 72, 27852800, 301, 45, 75, 10, 3,
10:51:12, 670892032, 134217728, 1431699456, 491281272, 670892032, 172797984, 498094048, 74, 18964480, 301, 45, 75, 10, 3,
10:51:28, 671023104, 134217728, 1431699456, 503835256, 671023104, 153950104, 517073000, 77, 16207872, 301, 45, 75, 10, 4,
10:51:43, 670957568, 134217728, 1431699456, 509618472, 670957568, 151937504, 519020064, 77, 17276928, 301, 45, 75, 10, 3,
10:51:59, 670957568, 134217728, 1431699456, 492963032, 670957568, 165055608, 505901960, 75, 31514624, 301, 45, 75, 10, 3,
10:52:15, 670957568, 134217728, 1431699456, 506597704, 670957568, 190072856, 480884712, 71, 22372352, 301, 45, 75, 10, 3,
10:52:30, 670957568, 134217728, 1431699456, 513685456, 670892032, 188825280, 482066752, 71, 16486400, 301, 45, 75, 10, 3,
10:52:46, 670957568, 134217728, 1431699456, 481779960, 670957568, 171589944, 499367624, 74, 17428480, 301, 45, 75, 10, 3,
10:53:02, 670892032, 134217728, 1431699456, 513178120, 670957568, 186959064, 483998504, 72, 34660352, 301, 45, 75, 10, 3,
